review_id,product_id,brand,star_rating,sentiment,review_text,review_date,wheels_score,handle_score,zipper_score,material_score,size_score,durability_score
REV004427,PROD0050,VIP,4,positive,Superb lightweight! My family loved it.,2024-08-28,3.0,2.6,3.5,3.0,3.6,3.7
REV004428,PROD0050,VIP,4,positive,"Great lightweight, exactly what I needed for my travels.",2024-09-18,3.7,2.9,3.4,3.0,2.7,2.8
REV004429,PROD0050,VIP,1,negative,Returned the product. poor finish was defective.,2025-04-16,3.8,3.5,3.1,3.6,3.9,3.2
REV004430,PROD0050,VIP,3,neutral,Average quality. quality issues could be better.,2025-12-26,3.9,2.7,2.5,2.7,3.6,2.7
REV004431,PROD0050,VIP,2,negative,Returned the product. zipper problems was defective.,2025-02-15,3.8,3.7,3.9,3.1,3.5,3.8
REV004432,PROD0050,VIP,4,positive,lightweight is top notch. Will buy again.,2025-03-09,3.5,3.0,3.4,3.9,3.4,3.9
REV004433,PROD0050,VIP,2,negative,Customer service is bad and poor finish quality is poor.,2024-08-09,2.6,2.8,2.8,2.9,3.0,3.6
REV004434,PROD0050,VIP,3,neutral,Good for occasional use. quality issues is acceptable.,2025-04-10,2.9,3.5,3.6,2.8,3.5,4.0
REV004435,PROD0050,VIP,4,positive,affordable is top notch. Will buy again.,2025-01-27,2.8,3.2,3.2,2.9,3.9,2.7
REV004436,PROD0050,VIP,4,positive,"Great lightweight, exactly what I needed for my travels.",2024-05-04,4.0,2.7,3.6,3.4,3.2,4.0
REV004437,PROD0050,VIP,4,positive,"Used it for 3 trips, lightweight still perfect.",2025-08-05,2.8,3.2,2.7,3.5,3.4,3.0
REV004438,PROD0050,VIP,5,positive,The wide availability works perfectly. Highly recommended!,2026-03-16,2.9,3.2,2.5,3.0,3.6,3.0
REV004439,PROD0050,VIP,3,neutral,Average quality. poor finish could be better.,2025-05-10,4.0,3.6,4.0,2.6,3.2,2.6
REV004440,PROD0050,VIP,1,negative,handle breaks stopped working within a month. Waste of money.,2025-03-07,3.6,2.9,3.4,3.6,3.8,3.8
REV004441,PROD0050,VIP,4,positive,Really impressed with the lightweight. Worth every rupee.,2025-05-04,3.2,3.1,3.4,2.7,3.5,2.5
REV004442,PROD0050,VIP,3,neutral,Good for occasional use. zipper problems is acceptable.,2025-11-15,3.7,3.5,2.8,3.3,3.0,3.2
REV004443,PROD0050,VIP,2,negative,Quality has gone down. quality issues is not as advertised.,2024-08-22,3.5,3.3,2.6,3.6,3.1,2.9
REV004444,PROD0050,VIP,1,negative,zipper problems stopped working within a month. Waste of money.,2025-05-26,3.6,3.0,2.8,3.9,3.9,2.7
REV004445,PROD0050,VIP,5,positive,lightweight is top notch. Will buy again.,2024-04-22,2.6,2.7,3.7,3.0,2.9,3.2
REV004446,PROD0050,VIP,4,positive,Really impressed with the lightweight. Worth every rupee.,2025-03-05,2.7,3.6,3.2,3.1,3.6,3.8
REV004447,PROD0050,VIP,3,neutral,Decent product overall. handle breaks is okay.,2026-01-11,3.2,3.3,3.6,3.0,2.5,3.5
REV004448,PROD0050,VIP,2,negative,poor finish broke during my very first trip. Very upset.,2025-11-08,4.0,3.8,2.9,3.3,2.8,2.8
REV004449,PROD0050,VIP,1,negative,poor finish broke during my very first trip. Very upset.,2024-06-09,3.3,3.8,3.2,3.6,3.9,3.1
REV004450,PROD0050,VIP,5,positive,Best luggage for the price! affordable is outstanding.,2026-03-17,3.7,3.5,3.0,3.8,3.2,3.0
REV004451,PROD0050,VIP,3,neutral,Decent product overall. poor finish is okay.,2025-07-08,3.2,2.9,2.9,3.8,3.9,2.9
REV004452,PROD0050,VIP,5,positive,"Used it for 3 trips, lightweight still perfect.",2025-11-23,3.0,3.0,3.1,3.4,2.6,2.9
REV004453,PROD0050,VIP,5,positive,Best luggage for the price! affordable is outstanding.,2024-05-25,3.0,2.8,3.5,2.6,3.3,3.5
REV004454,PROD0050,VIP,4,positive,The affordable works perfectly. Highly recommended!,2025-09-18,2.7,3.4,3.1,3.3,3.8,3.8
REV004455,PROD0050,VIP,5,positive,Amazing wide availability for this price range. Value for money!,2024-09-29,3.4,2.7,3.4,3.8,3.2,2.9
REV004456,PROD0050,VIP,2,negative,Poor quality handle breaks. Expected better for this price.,2024-04-10,3.0,3.5,4.0,2.8,3.5,2.8
REV004457,PROD0050,VIP,2,negative,quality issues broke during my very first trip. Very upset.,2025-12-22,3.7,3.9,3.2,3.8,3.9,3.0
REV004458,PROD0050,VIP,3,neutral,Okay product for the price. handle breaks is standard.,2025-04-10,2.9,3.1,2.6,3.5,3.3,3.0
REV004459,PROD0050,VIP,3,neutral,Okay product for the price. zipper problems is standard.,2025-11-20,3.1,3.7,2.6,3.4,3.2,2.7
REV004460,PROD0050,VIP,5,positive,Best luggage for the price! lightweight is outstanding.,2025-11-27,2.8,3.7,3.4,3.9,2.6,3.8
REV004461,PROD0050,VIP,2,negative,Returned the product. quality issues was defective.,2025-10-20,2.9,3.6,4.0,2.5,3.1,3.8
REV004462,PROD0050,VIP,4,positive,"Used it for 3 trips, lightweight still perfect.",2024-09-14,2.9,3.0,3.9,3.1,3.6,3.5
REV004463,PROD0050,VIP,2,negative,Returned the product. handle breaks was defective.,2026-03-11,2.9,3.2,3.1,3.7,3.7,2.6
REV004464,PROD0050,VIP,2,negative,Returned the product. poor finish was defective.,2024-08-24,2.6,3.5,3.4,3.1,3.5,3.6
REV004465,PROD0050,VIP,3,neutral,Decent product overall. zipper problems is okay.,2025-12-21,3.2,3.7,3.9,2.9,3.7,2.7
REV004466,PROD0050,VIP,2,negative,quality issues broke during my very first trip. Very upset.,2025-11-30,2.6,2.7,2.7,2.6,2.7,3.0
REV004467,PROD0050,VIP,3,neutral,Decent product overall. quality issues is okay.,2025-08-28,2.8,3.5,2.6,3.7,2.6,3.2
REV004468,PROD0050,VIP,3,neutral,Okay product for the price. handle breaks is standard.,2024-12-30,3.4,3.6,4.0,3.0,2.9,3.3
REV004469,PROD0050,VIP,1,negative,Returned the product. poor finish was defective.,2025-07-16,3.2,3.7,3.0,3.9,2.9,2.7
REV004470,PROD0050,VIP,1,negative,Not worth it at all. handle breaks quality is disappointing.,2025-08-28,3.3,3.0,3.6,3.1,2.6,3.9
REV004471,PROD0051,VIP,1,negative,Regret buying this. handle breaks is very bad.,2026-02-05,2.6,2.6,3.1,2.6,3.5,3.7
REV004472,PROD0051,VIP,2,negative,quality issues stopped working within a month. Waste of money.,2024-08-13,3.0,3.6,2.9,4.0,3.9,2.7
REV004473,PROD0051,VIP,5,positive,The affordable works perfectly. Highly recommended!,2024-06-29,2.9,3.5,2.9,3.6,3.4,3.9
REV004474,PROD0051,VIP,2,negative,The handle breaks is terrible. Do not buy!,2025-12-08,3.4,3.3,2.6,3.1,2.5,3.2
REV004475,PROD0051,VIP,4,positive,"Ordered for Goa trip, affordable exceeded expectations.",2025-08-18,3.9,3.2,3.5,3.3,3.5,3.5
REV004476,PROD0051,VIP,3,neutral,Average quality. quality issues could be better.,2024-09-20,3.9,2.9,3.3,2.9,3.1,3.4
REV004477,PROD0051,VIP,4,positive,Amazing affordable for this price range. Value for money!,2024-05-09,3.2,3.8,2.9,3.0,3.0,3.5
REV004478,PROD0051,VIP,3,neutral,Good for occasional use. handle breaks is acceptable.,2024-07-19,2.9,3.7,3.5,3.3,2.9,4.0
REV004479,PROD0051,VIP,1,negative,Poor quality quality issues. Expected better for this price.,2025-05-22,2.8,3.6,4.0,2.7,2.8,3.2
REV004480,PROD0051,VIP,4,positive,The lightweight is excellent! Very happy with this purchase.,2025-07-07,3.4,3.4,2.5,2.8,3.5,3.7
REV004481,PROD0051,VIP,5,positive,Best luggage for the price! affordable is outstanding.,2024-07-09,3.0,3.4,3.5,3.9,3.7,2.5
REV004482,PROD0051,VIP,3,neutral,Average quality. handle breaks could be better.,2024-11-24,2.8,3.3,3.2,4.0,3.0,2.8
REV004483,PROD0051,VIP,3,neutral,Average quality. quality issues could be better.,2024-09-24,3.5,3.4,3.1,3.4,3.6,2.9
REV004484,PROD0051,VIP,2,negative,Very disappointed with the handle breaks. Broke after first use.,2025-04-26,2.6,3.5,2.7,3.5,3.9,3.5
REV004485,PROD0051,VIP,3,neutral,Good for occasional use. zipper problems is acceptable.,2025-03-24,3.7,3.3,3.0,3.4,2.5,2.9
REV004486,PROD0051,VIP,5,positive,"Great affordable, exactly what I needed for my travels.",2026-03-17,2.8,3.6,3.2,3.0,3.4,2.7
REV004487,PROD0051,VIP,3,neutral,Okay product for the price. handle breaks is standard.,2024-06-27,2.6,3.9,2.8,2.5,2.9,3.6
REV004488,PROD0051,VIP,5,positive,Really impressed with the wide availability. Worth every rupee.,2025-11-17,2.6,2.7,3.6,3.4,2.8,3.0
REV004489,PROD0051,VIP,3,neutral,Decent product overall. zipper problems is okay.,2025-05-01,2.7,2.8,2.6,2.6,3.6,3.1
REV004490,PROD0051,VIP,3,neutral,Average quality. handle breaks could be better.,2024-05-30,3.6,3.7,2.7,2.7,3.1,3.2
REV004491,PROD0051,VIP,1,negative,handle breaks broke during my very first trip. Very upset.,2025-12-01,2.9,2.7,3.8,2.8,3.0,3.8
REV004492,PROD0051,VIP,4,positive,Amazing wide availability for this price range. Value for money!,2024-06-15,3.9,3.9,3.1,2.6,3.9,3.4
REV004493,PROD0051,VIP,1,negative,Regret buying this. zipper problems is very bad.,2024-08-11,2.6,2.9,3.0,2.8,3.2,3.8
REV004494,PROD0051,VIP,3,neutral,Good for occasional use. handle breaks is acceptable.,2024-09-09,3.9,3.9,3.7,3.0,3.1,3.0
REV004495,PROD0051,VIP,5,positive,Amazing lightweight for this price range. Value for money!,2024-08-11,3.5,3.2,2.5,2.7,3.1,3.0
REV004496,PROD0051,VIP,3,neutral,Okay product for the price. poor finish is standard.,2025-02-19,3.6,3.4,3.9,3.8,2.6,3.1
REV004497,PROD0051,VIP,2,negative,Returned the product. handle breaks was defective.,2024-07-08,3.1,3.2,3.0,2.7,2.9,3.9
REV004498,PROD0051,VIP,5,positive,"Ordered for Goa trip, wide availability exceeded expectations.",2026-02-12,2.6,3.7,3.5,3.1,2.5,3.9
REV004499,PROD0051,VIP,4,positive,The lightweight is excellent! Very happy with this purchase.,2024-10-31,3.6,2.7,2.7,3.2,2.5,3.7
REV004500,PROD0051,VIP,1,negative,Poor quality handle breaks. Expected better for this price.,2024-06-15,3.0,2.7,3.6,3.7,3.3,2.8
REV004501,PROD0051,VIP,3,neutral,Not great not terrible. zipper problems meets basic needs.,2025-06-16,4.0,3.8,2.7,3.2,2.9,3.9
REV004502,PROD0051,VIP,5,positive,Superb lightweight! My family loved it.,2024-10-24,3.4,3.2,2.6,3.5,2.7,3.4
REV004503,PROD0051,VIP,5,positive,The wide availability works perfectly. Highly recommended!,2024-09-04,3.6,3.3,2.8,3.4,3.8,3.0
REV004504,PROD0051,VIP,3,neutral,Not great not terrible. quality issues meets basic needs.,2025-06-04,3.4,2.8,3.0,3.6,3.5,3.6
REV004505,PROD0051,VIP,5,positive,Amazing wide availability for this price range. Value for money!,2024-06-02,2.6,4.0,3.4,2.6,3.3,3.2
REV004506,PROD0051,VIP,5,positive,Really impressed with the affordable. Worth every rupee.,2025-07-19,2.6,3.8,3.1,2.8,3.8,3.3
REV004507,PROD0051,VIP,1,negative,Very disappointed with the zipper problems. Broke after first use.,2026-02-04,2.9,4.0,3.0,3.6,3.5,2.7
REV004508,PROD0051,VIP,2,negative,Returned the product. quality issues was defective.,2026-01-27,3.4,3.1,3.3,2.9,3.5,2.9
REV004509,PROD0051,VIP,2,negative,Very disappointed with the quality issues. Broke after first use.,2025-10-10,3.6,2.7,3.5,3.9,3.7,3.8
REV004510,PROD0051,VIP,5,positive,Best luggage for the price! lightweight is outstanding.,2025-05-07,2.6,3.2,3.2,3.0,2.6,3.1
REV004511,PROD0051,VIP,4,positive,Best luggage for the price! affordable is outstanding.,2024-07-19,2.8,3.1,3.2,3.2,2.5,3.8
REV004512,PROD0051,VIP,5,positive,affordable is top notch. Will buy again.,2024-05-27,2.6,3.5,3.4,2.7,3.6,3.7
REV004513,PROD0051,VIP,5,positive,affordable is top notch. Will buy again.,2024-09-08,3.8,3.0,3.7,3.0,3.7,3.3
REV004514,PROD0051,VIP,5,positive,wide availability is top notch. Will buy again.,2026-01-27,3.4,3.8,3.8,3.1,3.8,2.7
REV004515,PROD0051,VIP,5,positive,affordable is top notch. Will buy again.,2024-07-27,3.8,3.8,3.5,3.2,2.7,2.5
REV004516,PROD0051,VIP,2,negative,Very disappointed with the handle breaks. Broke after first use.,2026-01-12,3.9,3.6,2.9,4.0,3.6,3.1
REV004517,PROD0051,VIP,5,positive,Superb wide availability! My family loved it.,2025-09-02,3.4,3.8,3.3,3.9,3.5,2.8
REV004518,PROD0051,VIP,5,positive,Really impressed with the wide availability. Worth every rupee.,2024-08-02,2.9,3.3,3.2,3.6,3.2,2.5
REV004519,PROD0051,VIP,1,negative,The quality issues is terrible. Do not buy!,2024-06-25,3.6,2.9,3.2,3.0,3.5,2.7
REV004520,PROD0051,VIP,5,positive,Superb affordable! My family loved it.,2025-08-03,2.6,3.9,2.5,3.2,3.6,2.6
REV004521,PROD0051,VIP,5,positive,The lightweight works perfectly. Highly recommended!,2024-07-23,2.9,3.3,3.6,3.4,2.6,3.3
REV004522,PROD0051,VIP,4,positive,The wide availability is excellent! Very happy with this purchase.,2025-10-06,3.7,3.9,2.8,2.6,2.9,2.9
REV004523,PROD0051,VIP,3,neutral,Decent product overall. zipper problems is okay.,2025-07-30,3.4,3.3,3.8,3.3,3.1,2.9
REV004524,PROD0051,VIP,4,positive,"Great lightweight, exactly what I needed for my travels.",2026-02-24,3.5,3.0,3.4,2.5,3.6,3.8
REV004525,PROD0051,VIP,5,positive,Superb affordable! My family loved it.,2025-10-14,3.6,3.2,3.6,3.3,3.7,3.7
REV004526,PROD0051,VIP,3,neutral,Average quality. quality issues could be better.,2024-06-28,3.2,3.5,2.8,2.6,4.0,3.9
REV004527,PROD0051,VIP,3,neutral,Okay product for the price. poor finish is standard.,2024-05-17,2.8,3.6,3.5,3.2,2.8,3.9
REV004528,PROD0051,VIP,1,negative,Poor quality handle breaks. Expected better for this price.,2025-02-06,2.6,3.4,3.0,2.7,3.9,3.5
REV004529,PROD0051,VIP,2,negative,Poor quality poor finish. Expected better for this price.,2025-06-10,2.6,3.1,3.2,3.5,3.1,2.6
REV004530,PROD0051,VIP,4,positive,The lightweight is excellent! Very happy with this purchase.,2025-11-16,3.2,3.7,3.1,2.9,3.5,3.0
REV004531,PROD0051,VIP,3,neutral,Okay product for the price. handle breaks is standard.,2025-02-26,2.7,3.6,2.9,3.6,2.6,3.8
REV004532,PROD0051,VIP,5,positive,wide availability is top notch. Will buy again.,2025-07-12,3.3,3.5,4.0,3.7,3.0,3.4
REV004533,PROD0051,VIP,3,neutral,Okay product for the price. zipper problems is standard.,2026-01-06,3.9,3.9,2.9,2.9,3.9,3.4
REV004534,PROD0051,VIP,2,negative,Regret buying this. zipper problems is very bad.,2025-11-07,3.2,2.7,3.8,2.6,3.2,3.7
REV004535,PROD0051,VIP,4,positive,"Used it for 3 trips, affordable still perfect.",2024-05-05,3.8,3.1,3.4,3.4,3.9,3.7
REV004536,PROD0051,VIP,5,positive,Superb lightweight! My family loved it.,2025-05-27,3.1,3.7,3.2,3.3,3.7,3.6
REV004537,PROD0051,VIP,4,positive,"Ordered for Goa trip, wide availability exceeded expectations.",2024-04-10,3.3,3.7,2.9,3.0,2.5,3.3
REV004538,PROD0051,VIP,4,positive,Really impressed with the affordable. Worth every rupee.,2025-07-18,3.2,3.3,2.7,2.9,3.4,2.8
REV004539,PROD0051,VIP,5,positive,"Ordered for Goa trip, lightweight exceeded expectations.",2025-04-17,2.8,2.8,3.2,3.8,2.7,3.7
REV004540,PROD0051,VIP,4,positive,"Great lightweight, exactly what I needed for my travels.",2025-03-26,2.7,2.7,4.0,4.0,4.0,2.5
REV004541,PROD0051,VIP,4,positive,"Great affordable, exactly what I needed for my travels.",2025-06-23,2.9,2.7,2.8,3.8,3.2,2.7
REV004542,PROD0051,VIP,4,positive,Amazing lightweight for this price range. Value for money!,2024-07-26,2.8,3.2,3.9,2.6,3.1,2.7
REV004543,PROD0051,VIP,2,negative,handle breaks stopped working within a month. Waste of money.,2024-12-20,3.9,2.7,4.0,3.3,3.9,2.8
REV004544,PROD0051,VIP,2,negative,Customer service is bad and handle breaks quality is poor.,2025-04-01,3.9,2.7,2.6,3.4,3.7,3.7
REV004545,PROD0051,VIP,4,positive,"Ordered for Goa trip, wide availability exceeded expectations.",2026-01-28,3.0,3.3,3.6,3.4,4.0,3.5
REV004546,PROD0051,VIP,1,negative,Poor quality zipper problems. Expected better for this price.,2024-07-23,3.3,3.2,3.8,3.3,2.9,3.7
REV004547,PROD0052,VIP,1,negative,Returned the product. zipper problems was defective.,2025-09-07,2.8,3.0,2.8,3.3,3.2,2.6
REV004548,PROD0052,VIP,1,negative,Regret buying this. quality issues is very bad.,2024-06-29,2.6,3.9,3.3,3.9,2.8,2.7
REV004549,PROD0052,VIP,3,neutral,Decent product overall. quality issues is okay.,2024-06-28,3.4,2.6,3.6,3.6,2.8,3.1
REV004550,PROD0052,VIP,5,positive,The affordable is excellent! Very happy with this purchase.,2024-06-06,3.5,3.5,3.5,3.6,2.8,2.9
REV004551,PROD0052,VIP,1,negative,Poor quality quality issues. Expected better for this price.,2024-11-19,2.6,3.9,3.0,3.4,3.3,3.4
REV004552,PROD0052,VIP,3,neutral,Average quality. quality issues could be better.,2026-01-11,3.0,2.7,4.0,3.8,3.5,3.2
REV004553,PROD0052,VIP,5,positive,Best luggage for the price! wide availability is outstanding.,2025-06-07,3.0,4.0,3.2,3.4,3.4,2.6
REV004554,PROD0052,VIP,4,positive,Best luggage for the price! affordable is outstanding.,2026-01-03,3.2,3.3,3.0,3.1,3.0,3.9
REV004555,PROD0052,VIP,3,neutral,Decent product overall. quality issues is okay.,2024-09-30,3.1,2.9,2.5,2.7,3.2,2.6
REV004556,PROD0052,VIP,1,negative,Customer service is bad and quality issues quality is poor.,2025-08-16,2.7,3.8,3.1,2.5,2.6,2.8
REV004557,PROD0052,VIP,3,neutral,Not great not terrible. zipper problems meets basic needs.,2024-09-27,3.8,2.9,3.7,4.0,4.0,2.9
REV004558,PROD0052,VIP,5,positive,"Ordered for Goa trip, affordable exceeded expectations.",2024-06-15,2.9,3.9,3.3,3.8,2.8,2.6
REV004559,PROD0052,VIP,4,positive,"Ordered for Goa trip, affordable exceeded expectations.",2024-08-02,2.7,3.1,4.0,3.2,2.7,3.7
REV004560,PROD0052,VIP,4,positive,Really impressed with the wide availability. Worth every rupee.,2025-09-02,2.6,3.1,2.8,2.5,2.6,3.7
REV004561,PROD0052,VIP,1,negative,Poor quality zipper problems. Expected better for this price.,2024-05-08,3.8,2.7,2.7,2.9,3.8,3.1
REV004562,PROD0052,VIP,3,neutral,Not great not terrible. zipper problems meets basic needs.,2024-04-10,3.1,3.7,3.1,2.6,3.1,3.8
REV004563,PROD0052,VIP,3,neutral,Not great not terrible. handle breaks meets basic needs.,2026-02-05,3.0,3.0,3.6,3.8,2.9,3.7
REV004564,PROD0052,VIP,4,positive,lightweight is top notch. Will buy again.,2025-07-13,3.2,3.1,3.8,2.8,3.9,3.2
REV004565,PROD0052,VIP,5,positive,Best luggage for the price! lightweight is outstanding.,2024-06-10,2.5,3.7,4.0,3.0,2.7,2.7
REV004566,PROD0052,VIP,1,negative,Returned the product. quality issues was defective.,2024-04-22,3.4,3.1,4.0,2.7,2.9,3.2
REV004567,PROD0052,VIP,5,positive,Really impressed with the lightweight. Worth every rupee.,2025-08-09,3.4,3.9,3.5,3.1,3.5,2.8
REV004568,PROD0052,VIP,3,neutral,Average quality. poor finish could be better.,2024-10-24,2.6,3.1,2.7,3.1,3.0,3.8
REV004569,PROD0052,VIP,2,negative,The quality issues is terrible. Do not buy!,2025-09-23,3.7,3.5,3.9,3.0,3.7,2.9
REV004570,PROD0052,VIP,4,positive,Superb wide availability! My family loved it.,2024-05-08,2.8,3.5,3.4,3.7,3.6,3.1
REV004571,PROD0052,VIP,1,negative,Returned the product. zipper problems was defective.,2025-04-19,4.0,3.5,3.9,3.1,3.0,3.5
REV004572,PROD0052,VIP,2,negative,Regret buying this. poor finish is very bad.,2024-08-20,2.7,3.6,3.9,3.4,3.5,2.6
REV004573,PROD0052,VIP,3,neutral,Not great not terrible. handle breaks meets basic needs.,2025-05-25,3.3,3.7,3.0,3.3,3.4,3.2
REV004574,PROD0052,VIP,2,negative,Not worth it at all. poor finish quality is disappointing.,2026-01-27,3.8,3.8,3.9,3.2,2.8,3.0
REV004575,PROD0052,VIP,4,positive,The wide availability is excellent! Very happy with this purchase.,2025-04-24,3.3,3.1,3.2,3.5,3.9,3.4
REV004576,PROD0052,VIP,1,negative,Poor quality handle breaks. Expected better for this price.,2024-07-23,3.7,3.1,2.6,3.6,3.3,3.4
REV004577,PROD0052,VIP,1,negative,The poor finish is terrible. Do not buy!,2025-08-22,2.5,2.5,2.7,3.7,3.9,3.1
REV004578,PROD0052,VIP,2,negative,The zipper problems is terrible. Do not buy!,2025-09-17,3.7,3.3,3.2,3.2,3.0,3.7
REV004579,PROD0052,VIP,4,positive,The affordable works perfectly. Highly recommended!,2025-03-11,3.5,2.5,2.9,3.7,2.9,3.9
REV004580,PROD0052,VIP,2,negative,The zipper problems is terrible. Do not buy!,2025-10-21,3.5,2.8,3.2,3.3,2.5,3.4
REV004581,PROD0052,VIP,1,negative,Very disappointed with the zipper problems. Broke after first use.,2024-04-04,2.6,2.6,2.6,2.8,2.6,2.9
REV004582,PROD0052,VIP,1,negative,The poor finish is terrible. Do not buy!,2024-07-06,3.3,3.1,3.2,2.6,3.2,3.7
REV004583,PROD0052,VIP,4,positive,affordable is top notch. Will buy again.,2024-06-17,3.7,3.7,3.2,3.4,3.2,3.1
REV004584,PROD0052,VIP,4,positive,Best luggage for the price! lightweight is outstanding.,2026-03-15,3.9,3.7,3.2,2.6,3.4,3.2
REV004585,PROD0052,VIP,4,positive,lightweight is top notch. Will buy again.,2025-11-16,3.1,3.8,3.3,3.1,2.5,3.9
REV004586,PROD0052,VIP,3,neutral,Decent product overall. quality issues is okay.,2024-12-22,3.2,3.7,2.7,3.9,3.6,2.7
REV004587,PROD0052,VIP,5,positive,Best luggage for the price! affordable is outstanding.,2024-09-04,2.6,2.6,3.6,2.7,3.9,2.6
REV004588,PROD0052,VIP,3,neutral,Not great not terrible. quality issues meets basic needs.,2024-09-18,3.3,3.7,3.6,2.7,3.7,3.9
REV004589,PROD0052,VIP,2,negative,The quality issues is terrible. Do not buy!,2026-01-24,2.9,3.0,2.6,3.7,3.7,3.1
REV004590,PROD0052,VIP,3,neutral,Average quality. handle breaks could be better.,2024-09-05,3.0,3.4,2.9,2.7,4.0,3.4
REV004591,PROD0052,VIP,5,positive,"Used it for 3 trips, lightweight still perfect.",2025-11-27,2.7,2.6,3.8,2.5,3.7,3.7
